2024-05-10 12:08, success, 0.071277
2024-05-11 00:22, success, 0.240352
2024-05-11 05:23, success, 0.242284
2024-05-11 12:04, success, 0.132110
2024-05-12 00:13, success, 0.183118
2024-05-12 12:04, success, 0.183690
2024-05-13 00:12, success, 0.149808
2024-05-13 12:04, success, 0.078860
2024-05-14 00:12, success, 0.133560
2024-05-14 12:05, success, 0.181180
2024-05-15 00:12, success, 0.153932
2024-05-15 12:05, success, 0.114543
2024-05-16 00:12, success, 0.271080
2024-05-16 12:04, success, 0.235999
2024-05-17 00:12, success, 0.063130
2024-05-17 12:04, success, 0.277672
2024-05-18 00:12, success, 0.150007
2024-05-18 12:05, success, 0.325349
2024-05-19 00:13, success, 0.099241
2024-05-19 12:04, success, 0.251499
2024-05-20 00:12, success, 0.277274
2024-05-20 12:05, success, 0.105870
2024-05-21 00:12, success, 0.299451
2024-05-21 12:04, success, 0.258584
2024-05-22 00:12, success, 0.175553
2024-05-22 12:05, success, 0.147780
2024-05-23 00:12, success, 0.127587
2024-05-23 12:05, success, 0.114524
2024-05-24 00:13, success, 0.134323
2024-05-24 12:04, success, 0.127702
2024-05-25 00:11, success, 0.178633
2024-05-25 12:04, success, 0.175968
2024-05-26 00:13, success, 0.095443
2024-05-26 12:04, success, 0.250255
2024-05-27 00:12, success, 0.157115
2024-05-27 12:05, success, 0.120374
2024-05-28 00:12, success, 0.214937
2024-05-28 12:05, success, 0.260176
2024-05-29 00:13, success, 0.161610
2024-05-29 12:05, success, 0.137631
2024-05-30 00:13, success, 0.253170
2024-05-30 12:04, success, 0.102217
2024-05-31 00:12, success, 0.093505
2024-05-31 12:05, success, 0.153690
2024-06-01 00:13, success, 0.098647
2024-06-01 12:04, success, 0.116743
2024-06-02 00:13, success, 0.207890
2024-06-02 12:04, success, 0.293610
2024-06-03 00:13, success, 0.090628
2024-06-03 12:05, success, 0.195719
2024-06-04 00:12, success, 0.147392
2024-06-04 12:05, success, 0.242652
2024-06-05 00:12, success, 0.079768
2024-06-05 12:05, success, 0.290350
2024-06-06 00:12, success, 0.247517
2024-06-06 12:05, success, 0.134941
2024-06-07 00:12, success, 0.085525
2024-06-07 12:06, success, 0.189302
2024-06-08 00:13, success, 0.138713
2024-06-08 12:04, success, 0.082436
2024-06-09 00:14, success, 0.101033
2024-06-09 12:04, success, 0.079881
2024-06-10 00:13, success, 0.101550
2024-06-10 12:05, success, 0.185165
2024-06-11 00:12, success, 0.161810
2024-06-11 12:05, success, 0.079795
2024-06-12 00:12, success, 0.169677
2024-06-12 12:05, success, 0.227719
2024-06-13 00:12, success, 0.248718
2024-06-13 12:04, success, 0.164117
2024-06-14 00:12, success, 0.086438
2024-06-14 12:05, success, 0.430612
2024-06-15 00:12, success, 0.191005
2024-06-15 12:05, success, 0.099800
2024-06-16 00:13, success, 0.310420
2024-06-16 12:04, success, 0.089621
2024-06-17 00:13, success, 0.296457
2024-06-17 12:05, success, 0.146860
2024-06-18 00:12, success, 0.093369
2024-06-18 12:05, success, 0.221059
2024-06-19 00:12, success, 0.129944
2024-06-19 12:05, success, 0.133000
2024-06-20 00:12, success, 0.212341
2024-06-20 12:05, success, 0.143033
2024-06-21 00:12, success, 0.091599
2024-06-21 12:04, success, 0.131277
2024-06-22 00:12, success, 0.276594
2024-06-22 12:04, success, 0.082845
2024-06-23 00:13, success, 0.284926
2024-06-23 12:04, success, 0.198277
2024-06-24 00:13, success, 0.219041
2024-06-24 12:05, success, 0.212506
2024-06-25 00:12, success, 0.124928
2024-06-25 12:05, success, 0.092835
2024-06-26 00:12, success, 0.142045
2024-06-26 12:05, success, 0.062927
2024-06-27 00:12, success, 0.097625
2024-06-27 12:05, success, 0.273498
2024-06-28 00:12, success, 0.141803
2024-06-28 12:04, success, 0.192989
2024-06-29 00:12, success, 0.106894
2024-06-29 12:04, success, 0.145113
2024-06-30 00:14, success, 0.192878
2024-06-30 12:05, success, 0.087279
2024-07-01 00:15, success, 0.120801
2024-07-01 12:05, success, 0.214153
2024-07-02 00:13, success, 0.191742
2024-07-02 12:05, success, 0.136911
2024-07-03 00:13, success, 0.142099
2024-07-03 12:05, success, 0.121543
2024-07-04 00:12, success, 0.254516
2024-07-04 12:05, success, 0.130570
2024-07-05 00:12, success, 0.201087
2024-07-05 12:04, success, 0.134056
2024-07-06 00:12, success, 0.190930
2024-07-06 12:04, success, 0.294609
2024-07-07 00:14, success, 0.191485
2024-07-07 12:04, success, 0.140152
2024-07-08 00:13, success, 0.133115
2024-07-08 12:05, success, 0.266204
2024-07-09 00:12, success, 0.086814
2024-07-09 12:05, success, 0.282609
2024-07-10 00:13, success, 0.094473
2024-07-10 12:05, success, 0.315532
2024-07-11 00:13, success, 0.088489
2024-07-11 12:04, success, 0.210411
2024-07-12 00:13, success, 0.205666
2024-07-12 12:05, success, 0.104661
2024-07-13 00:13, success, 0.216910
2024-07-13 12:04, success, 0.152054
2024-07-14 00:14, success, 0.075726
2024-07-14 12:02, success, 0.126621
2024-07-15 00:13, success, 0.283679
2024-07-15 12:05, success, 0.247621
2024-07-16 00:13, success, 0.127026
2024-07-16 12:05, success, 0.120200
2024-07-17 00:13, success, 0.382988
2024-07-17 12:05, success, 0.333366
2024-07-18 00:12, success, 0.166849
2024-07-18 12:05, success, 0.072789
2024-07-19 12:05, success, 0.270588
2024-07-20 00:12, success, 0.238791
2024-07-20 12:04, success, 0.294420
2024-07-21 00:14, success, 0.124202
2024-07-21 12:05, success, 0.184760
2024-07-22 00:13, success, 0.107765
2024-07-22 12:05, success, 0.114744
2024-07-23 00:13, success, 0.124815
2024-07-23 12:05, success, 0.100550
2024-07-24 00:14, success, 0.082647
